"","Simulation","NumberOfGenes","DEgenes","Upregulated","TopCounts/DE","Correct/TopCounts","Correct/DE"
"1",1,9066,1603,0.568701974954456,0.242590432058849,0.987146529562982,0.239472303112077
"2",2,10821,2204,0.617470177588984,0.263106645317151,0.989655172413793,0.260384852434559
"3",3,8468,1072,0.474472933076322,0.258272537323674,0.967509025270758,0.249881010840233
"4",4,10755,2847,0.531008627638221,0.293955910933368,0.980884109916368,0.288336682050532
"5",5,8112,741,0.620676115946844,0.221072140589207,0.969512195121951,0.214332136302951
"6",6,9210,2302,0.640285617811605,0.293151818921894,0.986666666666667,0.289243128002936
"7",7,9998,2645,0.595325030945241,0.276292533072289,0.987688098495212,0.272890846618595
"8",8,11848,1458,0.493311511259526,0.231786494592872,0.982248520710059,0.227671941434418
"9",9,9840,2313,0.475558571750298,0.286971568392131,0.989457831325301,0.283946265713299
"10",10,9893,2380,0.488841946795583,0.268447252718314,0.982785602503912,0.263826095003289
"11",11,9693,982,0.480839974153787,0.206606790925303,0.970443349753695,0.200500186267413
"12",12,9963,1245,0.563048681756481,0.258608806868902,0.978260869565217,0.252986876284796
"13",13,8882,1443,0.49721854897216,0.212677977270538,0.977198697068404,0.207828642283913
"14",14,12091,2874,0.565245652198792,0.268201555349088,0.98443579766537,0.264027212075172
"15",15,10771,738,0.469290565792471,0.233061505497226,0.994186046511628,0.231706496744335
"16",16,8094,2403,0.601086360774934,0.297024956160578,0.983193277310924,0.292032940090652
"17",17,11394,3133,0.530303303711116,0.278283846135178,0.986238532110092,0.274454251922309
"18",18,12297,1294,0.64211185509339,0.215522249133601,0.982078853046595,0.211659843235149
"19",19,11334,2568,0.552929417928681,0.264371895397496,0.986745213549337,0.260867702380445
"20",20,8582,1884,0.464606034290045,0.276501790721562,0.982725527831094,0.27172536823309
"21",21,8286,1664,0.532912229048088,0.293796656243137,0.979550102249489,0.287788544663523
"22",22,11555,2131,0.46997447591275,0.270251128465702,0.977430555555556,0.264151710635747
"23",23,10637,588,0.53250866108574,0.231066887141758,0.955882352941177,0.220872759767857
"24",24,12275,3209,0.561181789403781,0.277293420458891,0.986516853932584,0.27355463276731
"25",25,11388,1252,0.573520798934624,0.232419561906803,0.969072164948454,0.225231328033396
"26",26,10760,1710,0.606376927811652,0.22977392937435,0.979643765903308,0.225096597478689
"27",27,9847,913,0.511995164025575,0.217738102808756,0.979899497487437,0.213361457526168
"28",28,11684,2182,0.547521023405716,0.256125900752064,0.974955277280859,0.249711298586539
"29",29,11822,2766,0.534836170263588,0.273996201080571,0.984168865435356,0.269658530351063
"30",30,11675,1516,0.467478546081111,0.232730243981625,0.977337110481586,0.227455904174676
"31",31,10233,1398,0.49818671210669,0.257465567280378,0.966666666666667,0.248883381704365
"32",32,10275,1565,0.492605463601649,0.238910125264993,0.973262032085562,0.232522154001223
"33",33,11660,605,0.628755503380671,0.206446872969024,0.96,0.198188998050263
"34",34,11812,1917,0.493030419386923,0.250338432238161,0.975,0.244079971432207
"35",35,11843,1837,0.576436887169257,0.24484015377841,0.973333333333333,0.238311083010986
"36",36,10618,2996,0.544719943404198,0.30236684180095,0.987858719646799,0.298695721205133
"37",37,10762,2811,0.570012980652973,0.283491378146329,0.982434127979925,0.278511604879016
"38",38,11689,1693,0.518936744844541,0.230919280058233,0.982097186700767,0.226785175300157
"39",39,9167,1707,0.581187216704711,0.261770949667314,0.986577181208054,0.258257245644934
"40",40,9121,1025,0.495750111760572,0.224287599352835,0.991304347826087,0.222337272401941
"41",41,12122,1098,0.517840142175555,0.198421218678187,0.986238532110092,0.19569065144867
"42",42,10616,1515,0.524412579834461,0.232929847795268,0.98300283286119,0.228970700240674
"43",43,11376,2895,0.610678211553022,0.276657184735452,0.9812734082397,0.271476338579358
