Simulation,NumberOfGenes,DEgenes,Upregulated,TopCounts/DE,Correct/TopCounts,Correct/DE
433,9696,2559,0.593138591,0.282034758,0.988919668,0.278909719
434,8967,1858,0.592132121,0.266851906,0.977822581,0.260933819
435,10234,1878,0.570360232,0.242776833,0.984649123,0.239049995
436,10172,728,0.562462462,0.229274699,0.976047904,0.223783089
437,9038,579,0.623168384,0.21899939,0.952755906,0.208652962
438,10737,2769,0.528560579,0.275165206,0.98687664,0.271554114
439,11048,2099,0.508655725,0.255759499,0.975791434,0.249567928
440,11457,729,0.507357362,0.196097418,0.965034965,0.189240865
441,11941,2884,0.504838775,0.275226318,0.98488665,0.271066727
442,12010,2228,0.609821627,0.255790286,0.978947368,0.250405228
443,11413,2980,0.622378816,0.272078764,0.977805179,0.266040025
444,8383,814,0.562331813,0.227193141,0.972972973,0.221052786
445,12411,2076,0.620485896,0.256229438,0.977443609,0.250449826
446,11229,2274,0.470192514,0.261207833,0.984848485,0.257250138
447,10951,1339,0.531038387,0.233684297,0.968051118,0.226218345
448,10858,1690,0.628477529,0.25437601,0.981395349,0.249643433
449,8369,614,0.471847128,0.214831017,0.977272727,0.209948493
450,9724,1285,0.648766194,0.24745402,0.974842767,0.241228762
451,8428,1594,0.528592317,0.253415072,0.98019802,0.248396951
452,9849,2548,0.498972258,0.289527824,0.97696477,0.282858484
453,11371,830,0.554614711,0.191444095,0.987421384,0.189035993
454,9787,1061,0.592893185,0.224169641,0.962184874,0.215692638
455,10394,2078,0.476069945,0.270378427,0.983985765,0.266048524
456,8898,2309,0.557116589,0.271904163,0.977707006,0.265842605
457,8845,1930,0.564796835,0.264713276,0.98630137,0.261087067
458,10492,902,0.501822093,0.219293493,0.964646465,0.211540693
459,12321,1163,0.457874377,0.237302187,0.971014493,0.230423863
460,10733,1481,0.605890767,0.24640011,0.980821918,0.241674629
461,8464,2019,0.560821353,0.27982374,0.985840708,0.275861634
462,11861,2219,0.544132705,0.279363025,0.987096774,0.275758341
463,8256,1231,0.62294442,0.220119918,0.985239852,0.216870915
464,11652,2803,0.550275741,0.28459925,0.983709273,0.279962921
465,10159,2665,0.591848163,0.271242944,0.984785615,0.26711615
466,10467,1019,0.477353674,0.202141231,0.980582524,0.198216159
467,9063,1734,0.469502358,0.269802252,0.976495726,0.263460746
468,9725,1551,0.568188336,0.243049226,0.986737401,0.239825761
469,12038,1916,0.549115452,0.253588515,0.991769547,0.251501367
470,11991,2206,0.6468377,0.26189902,0.977508651,0.256008557
471,12016,1819,0.537667011,0.252227216,0.973856209,0.24563304
472,8027,1205,0.545093356,0.278763546,0.976190476,0.272126319
473,8993,566,0.583954005,0.208136479,0.949152542,0.197553269
474,11844,3229,0.528906567,0.287043416,0.98381877,0.282398701
475,11936,2552,0.526381969,0.283996446,0.990344828,0.281254412
476,11594,2731,0.515955611,0.254081829,0.9870317,0.250786819
477,12418,1723,0.647447349,0.25129665,0.967667436,0.243171585
478,11059,2354,0.480945892,0.277292518,0.983154671,0.272621435
479,8529,2467,0.540992281,0.288130114,0.987341772,0.284482897
480,12066,2835,0.569388461,0.275119345,0.976923077,0.268770437
481,11910,952,0.605037495,0.221449906,0.976303318,0.216202278
482,9819,1288,0.56961987,0.221938984,0.98951049,0.219610953
483,10063,2768,0.553772904,0.277018369,0.977835724,0.270878457
484,10299,2503,0.576214242,0.27404539,0.973760933,0.266854694
485,10107,2355,0.466543255,0.300108055,0.981612447,0.294589802
486,11220,1669,0.596278618,0.243127202,0.97044335,0.235941177
487,11910,2479,0.647881455,0.256870767,0.978021978,0.251225256
488,11918,2510,0.571500151,0.277665856,0.975609756,0.270893518
489,11310,2411,0.541971408,0.286934113,0.968208092,0.27781193
490,8817,1490,0.544979192,0.234884998,0.977142857,0.229516198
491,10246,1352,0.607506856,0.249079772,0.973293769,0.24242779
492,11124,1106,0.45747979,0.220517284,0.975409836,0.215094727
493,12003,1984,0.60532093,0.244839991,0.981481481,0.240305917
494,9817,796,0.453856411,0.19337563,0.967532468,0.187097201
495,8507,2442,0.609318789,0.290697125,0.984507042,0.286193366
496,8250,1959,0.515760762,0.299006486,0.9778157,0.292373236
497,12092,1523,0.508587177,0.226424116,0.976811594,0.221173702
498,8526,524,0.623912161,0.205931461,0.972222222,0.200211143
499,11033,3153,0.59866164,0.273377541,0.983758701,0.268937535
500,8529,1924,0.630892801,0.260367342,0.988023952,0.25724917
501,9073,927,0.45313566,0.219977824,0.985294118,0.216742856
502,9956,740,0.568132676,0.207913272,0.974025974,0.202512928
503,9135,2221,0.589428044,0.290771664,0.984520124,0.286270554
504,10176,1743,0.50826982,0.267784662,0.987152034,0.264344174
505,8565,2499,0.504717235,0.298842491,0.970548862,0.290041239
506,10824,1432,0.636436606,0.256847211,0.975543478,0.250565622
507,8003,1279,0.534893339,0.233635213,0.97993311,0.228946881
508,9548,1730,0.610394265,0.253738973,0.965831435,0.245069077
509,9912,771,0.466199335,0.221680251,0.970760234,0.215198373
510,9211,1086,0.613276301,0.234671962,0.988235294,0.231911115
511,10749,2989,0.540524304,0.302722834,0.982320442,0.297370828
512,9769,843,0.526868627,0.224044688,0.973544974,0.21811758
513,8475,1461,0.634551231,0.230599943,0.985163205,0.227178579
514,10311,3010,0.541640127,0.285347961,0.987194412,0.281693912
515,9560,1124,0.461258997,0.224995532,0.976284585,0.219659669
516,11092,1343,0.478551763,0.223362302,0.963333333,0.215172351
517,10147,787,0.553684578,0.190374442,0.96,0.182759464
518,10006,2829,0.593735422,0.27465243,0.981981982,0.269703738
519,8467,1074,0.517459736,0.235414171,0.984189723,0.231692208
520,8514,1024,0.628881811,0.22647771,0.978448276,0.221596725
521,9229,1645,0.583508846,0.223667542,0.972826087,0.21758962
522,11908,2473,0.633575245,0.253053139,0.984025559,0.249010757
523,10637,1351,0.648161729,0.244905319,0.975830816,0.238986157
524,8360,1464,0.542625691,0.256044905,0.986666667,0.252630973
525,12302,2619,0.551147345,0.262659687,0.986918605,0.259223732
526,11069,872,0.601190022,0.200483325,0.971428571,0.19475523
527,11983,989,0.512824168,0.22228468,0.968181818,0.215211985
528,8059,1911,0.47289353,0.274656939,0.984761905,0.27047169
529,12377,1733,0.62271029,0.230152485,0.967418546,0.222653782
530,10659,566,0.466897027,0.181973224,0.951456311,0.173139573
531,11228,1970,0.636331484,0.257740934,0.980314961,0.252667294
532,8478,1207,0.457376905,0.237671971,0.986062718,0.234359469
533,12272,1623,0.548410763,0.243885337,0.974747475,0.237726616
534,9229,1254,0.632720828,0.246314964,0.993527508,0.244720692
535,10145,1757,0.635533631,0.249171419,0.97260274,0.242344804
536,10311,1791,0.491622041,0.268449372,0.981288981,0.263426411
537,9210,2073,0.470432899,0.268598216,0.973070018,0.261364871
538,11783,2049,0.614214012,0.257075896,0.988614801,0.254149036
539,9512,791,0.637141514,0.227525684,0.966666667,0.219941495
540,8797,2131,0.570472726,0.282474817,0.978405316,0.276374862
541,11154,1343,0.592193741,0.236664166,0.981132075,0.232198804
542,8639,864,0.575284508,0.224438755,0.974226804,0.218654251
543,12464,2051,0.595354142,0.24861889,0.960784314,0.23886913
544,8681,2482,0.557999288,0.302958524,0.986702128,0.29892982
545,8874,1972,0.516349133,0.265633674,0.97519084,0.259043526
546,11346,2563,0.521285142,0.268003011,0.975254731,0.261371204
547,11967,2178,0.610508863,0.266684649,0.984509466,0.262553562
548,10622,1628,0.589237941,0.277599784,0.969026549,0.269001561
549,12275,1025,0.520250283,0.222238012,0.973684211,0.216389643
550,8175,972,0.464405033,0.215965771,0.980952381,0.211852137
551,9419,1057,0.639936718,0.236404457,0.984,0.232621986
552,11207,973,0.572128419,0.199266046,0.984536082,0.196184612
553,9782,2324,0.482921261,0.27616894,0.989096573,0.273157752
554,8801,613,0.587365716,0.208534413,0.9296875,0.193871837
555,11903,1635,0.628487552,0.25497219,0.980815348,0.250080637
556,10354,3016,0.518992003,0.297731108,0.982182628,0.292426322
557,11361,2272,0.536607768,0.243790657,0.987364621,0.24071027
558,11127,1240,0.616995183,0.241015979,0.966555184,0.232955244
559,8358,1642,0.631878735,0.265510929,0.986238532,0.261857109
560,8397,2071,0.539772976,0.277584274,0.989565217,0.274687743
561,11838,1642,0.637918849,0.238729361,0.992346939,0.236902351
562,10460,1238,0.471186269,0.223637299,0.981949458,0.219600524
563,8310,2395,0.522872678,0.294309895,0.988652482,0.290970208
564,8790,810,0.497434019,0.235769375,0.968586387,0.228363007
565,10792,2513,0.578610986,0.27925562,0.981481481,0.274084219
566,12370,933,0.499211205,0.234531943,0.9543379,0.223822722
567,11188,3218,0.472228248,0.290841839,0.988247863,0.287423826
568,10931,1039,0.511429516,0.219333137,0.973684211,0.213561213
569,11100,1333,0.539189074,0.226528747,0.976821192,0.22127808
570,11316,1764,0.513534071,0.235786341,0.973557692,0.229551606
571,12413,1878,0.517370165,0.237990205,0.979865772,0.233198456
572,8085,1989,0.531169951,0.270390955,0.983271375,0.265867686
573,10384,1243,0.526519812,0.261414026,0.972307692,0.254174868
574,9968,2463,0.561268961,0.290617481,0.977653631,0.284123235
575,10563,2838,0.546370506,0.281113125,0.977443609,0.274772228
576,9178,2239,0.610925387,0.28804683,0.978294574,0.281794651
577,8229,1036,0.581317337,0.234378966,0.971193416,0.227627308
578,11035,3088,0.632821269,0.271319764,0.984486874,0.267110746
579,9346,1013,0.595848215,0.220972872,0.982142857,0.217026928
580,11198,1540,0.487761726,0.227858366,0.98005698,0.223314182
581,9625,1937,0.551931988,0.28491127,0.976449275,0.278201403
582,10197,1729,0.474905779,0.238845171,0.983050847,0.234796948
583,10304,3067,0.552903566,0.285241343,0.981714286,0.280025501
584,10069,836,0.553789319,0.234207841,0.964285714,0.225843275
585,12050,1717,0.557059178,0.222442962,0.976439791,0.217202159
586,11350,619,0.585554568,0.183950817,0.947368421,0.174269195
587,11248,1668,0.492759502,0.234371482,0.984654731,0.230774989
588,8851,808,0.456163668,0.218927431,0.97740113,0.213979918
589,12282,3237,0.521297541,0.262213346,0.988221437,0.259124849
590,10023,2755,0.469789748,0.290296815,0.98125,0.28485375
591,11707,3430,0.509342495,0.291820683,0.985014985,0.287447745
592,10430,942,0.597884737,0.202557624,0.979057592,0.198315579
593,11810,1566,0.533106706,0.24058905,0.976127321,0.234845544
594,9379,1161,0.454251465,0.234155454,0.970588235,0.227268529
595,8071,2104,0.462511836,0.28135004,0.989864865,0.278498519
596,11317,1245,0.57097016,0.230381745,0.968641115,0.22315723
597,11870,3229,0.570391687,0.2756271,0.982022472,0.270672006
598,9401,2248,0.546970015,0.278797992,0.985645933,0.274796107
599,9458,1163,0.539727915,0.235455485,0.981751825,0.231158852
600,10184,1995,0.536793055,0.264103046,0.973434535,0.257087026
601,9046,2300,0.508027257,0.287376196,0.981845688,0.282159079
602,9620,1158,0.581207131,0.247652706,0.986062718,0.2442011
603,10430,920,0.638467786,0.220573215,0.980295567,0.216226945
604,9086,1592,0.467111166,0.264955285,0.981042654,0.259932436
605,8046,1862,0.456365693,0.276486303,0.99223301,0.274338836
606,12125,1415,0.559637153,0.228835107,0.981481481,0.22459742
607,8706,1458,0.513775981,0.248195811,0.975138122,0.242025197
608,8870,897,0.537296081,0.220654564,0.984848485,0.217311314
609,11219,2894,0.603341704,0.271924099,0.98094028,0.266741301
610,9770,1288,0.532067379,0.241329512,0.967845659,0.233569721
611,12455,1090,0.601653983,0.209045253,0.964912281,0.201710332
612,8154,1231,0.644574769,0.267084165,0.987841945,0.263836941
613,8194,2376,0.484574586,0.300816191,0.972027972,0.292401752
614,11741,2225,0.649055047,0.235452006,0.980916031,0.230958647
615,8126,2111,0.648184622,0.288009445,0.990131579,0.285167247
616,8349,2165,0.591137054,0.291914982,0.982594937,0.286834183
617,8456,1609,0.580184586,0.288985569,0.984946237,0.284635249
618,11741,1238,0.530288023,0.24059357,0.959731544,0.230905238
619,8073,2360,0.616517614,0.303338326,0.99301676,0.301220042
620,9034,1872,0.496758684,0.264838441,0.985887097,0.261100802
621,9688,1286,0.562151182,0.253370843,0.957055215,0.242489886
622,8929,2202,0.601140609,0.295637917,0.987711214,0.292004886
623,8972,1335,0.516605693,0.246384587,0.984802432,0.24264014
624,10442,1533,0.645650406,0.237998932,0.991780822,0.236042777
625,10826,3158,0.477090889,0.284354476,0.991091314,0.281821251
626,9458,836,0.506993186,0.194860109,0.993865031,0.193664648
627,10926,1008,0.457515519,0.251891656,0.968503937,0.243958061
628,8473,2412,0.626534522,0.293084594,0.987270156,0.289353673
629,10860,570,0.622187792,0.208540011,0.983193277,0.205035137
630,8686,1807,0.598171408,0.286052083,0.972920696,0.278305992
631,11355,2632,0.469583132,0.273835983,0.980582524,0.268518779
632,10837,2302,0.527959458,0.247172775,0.992970123,0.245435181
633,8435,767,0.645888358,0.220135103,0.958579882,0.211017081
634,8051,2279,0.628360982,0.2881926,0.98173516,0.282928808
635,11682,3416,0.516423501,0.294143406,0.991044776,0.291509286
636,11550,980,0.557960012,0.221299823,0.986175115,0.218240379
637,10626,2402,0.529678526,0.296765076,0.983169705,0.291770433
638,8465,2269,0.555506825,0.290344245,0.989377845,0.287260163
639,8316,767,0.55234506,0.220172568,0.976331361,0.214961383
640,9534,1433,0.487009083,0.23854567,0.988304094,0.235755662
641,9048,2539,0.606346393,0.281920302,0.980446927,0.276407894
642,10712,2829,0.527398152,0.276038484,0.987195903,0.272504061
643,11001,1827,0.556608709,0.246256574,0.971111111,0.239142496
644,8756,762,0.575681649,0.249183234,0.984210526,0.245248762
645,11636,706,0.526090139,0.208195932,0.972789116,0.202530736
646,11515,3179,0.596990275,0.286247812,0.99010989,0.28341679
647,8757,608,0.510783647,0.218741686,0.969924812,0.212162989
648,11829,3518,0.609878147,0.300118934,0.987689394,0.296424288
649,8226,1940,0.515354332,0.301400391,0.979487179,0.295217819
650,12334,1215,0.509563743,0.221370251,0.970260223,0.214786749
651,12240,2642,0.52427137,0.27091618,0.981843575,0.265997311
652,9468,883,0.517470059,0.234291934,0.980676329,0.229764554
653,12127,3591,0.546374452,0.276735487,0.983903421,0.272280992
654,9037,1305,0.59140813,0.245137009,0.971875,0.238242531
655,10258,770,0.595195561,0.188158143,0.972413793,0.182967574
656,11421,780,0.561630182,0.219140515,0.976608187,0.214014421
657,8508,1307,0.639341813,0.248646274,0.984615385,0.244820947
658,10777,2436,0.634212076,0.230248216,0.987522282,0.227375243
659,9752,511,0.485171595,0.197548154,0.98019802,0.19363631
660,10524,3106,0.505021915,0.314204288,0.984631148,0.309375328
661,8105,1561,0.646185103,0.256758936,0.972568579,0.249715674
662,11422,2183,0.596289681,0.276638967,0.985099338,0.272516863
663,9697,2213,0.576589062,0.275588487,0.98852459,0.272425996
664,11159,2118,0.64932975,0.268606493,0.973637961,0.261525478
665,11130,732,0.496318332,0.214239839,0.974522293,0.208781499
666,12000,3495,0.575278312,0.299226671,0.979923518,0.293219253
667,11634,1977,0.579624502,0.259415719,0.966861598,0.250819097
668,11635,3403,0.609340883,0.293196105,0.982965932,0.288201783
669,8697,1604,0.463519864,0.276702143,0.970720721,0.268600503
670,9567,513,0.582011433,0.189034763,0.979381443,0.185137139
671,8960,836,0.592710883,0.206799938,0.988439306,0.204409188
672,11984,1235,0.474529565,0.224154934,0.967509025,0.216871922
673,10519,2578,0.457769494,0.271861791,0.978601997,0.266044491
674,8926,1482,0.498584211,0.2699009,0.9825,0.265177635
675,8743,928,0.628310393,0.227164287,0.966824645,0.219628031
676,8400,2016,0.559473202,0.296510394,0.974916388,0.289072842
677,9034,2211,0.578306065,0.279937949,0.990306947,0.277224496
678,9670,944,0.632468708,0.198977955,0.984042553,0.195802775
679,10564,3124,0.638245419,0.3005676,0.987220447,0.296726481
680,11980,1179,0.585319279,0.20937676,0.979757085,0.205138364
681,11972,2718,0.620409223,0.255668924,0.985611511,0.251990234
682,8378,889,0.616460571,0.240614085,0.953271028,0.229370436
683,10773,2267,0.577265621,0.269923975,0.986928105,0.266395557
684,9700,2076,0.542231965,0.269224234,0.978533095,0.263444823
685,11372,2675,0.59310758,0.268700851,0.986091794,0.264963704
686,9092,2278,0.55885657,0.262926382,0.984974958,0.258975902
687,9663,759,0.588646333,0.198920997,0.966887417,0.192334209
688,9702,2476,0.58710031,0.289099402,0.967877095,0.27981269
689,11541,873,0.493216328,0.220846017,0.96373057,0.212836058
690,8135,1448,0.542005187,0.257431914,0.981233244,0.252600752
691,8360,1546,0.588361926,0.246291238,0.976377953,0.240473334
692,11851,3378,0.607644842,0.294205216,0.989939638,0.291245405
693,10921,1926,0.52457265,0.251750217,0.964948454,0.242925982
694,10874,734,0.559074563,0.172823577,0.984251969,0.170101946
695,12157,3150,0.607873267,0.286302361,0.985587583,0.282176052
696,9680,809,0.59126509,0.184018184,0.979865772,0.18031312
697,10587,916,0.53218483,0.214916398,0.979695431,0.210552613
698,9499,1279,0.602129619,0.240641109,0.967532468,0.232828086
699,10332,2740,0.61937249,0.297426088,0.982822086,0.292316928
700,11220,1694,0.475869278,0.240841262,0.970588235,0.233757695
701,8756,1010,0.483911265,0.235424131,0.991596639,0.233445777
702,9412,1093,0.496484362,0.215762365,0.995762712,0.214848118
703,12363,2866,0.476967575,0.282562603,0.981481481,0.277329962
704,12200,2613,0.471089119,0.265514246,0.975504323,0.259010295
705,12456,2190,0.571619347,0.251501681,0.978221416,0.246024331
706,10260,1070,0.476088577,0.226037139,0.966942149,0.218564837
707,12099,873,0.45079209,0.188965311,0.957575758,0.180948601
708,10917,1891,0.489133607,0.261646923,0.991919192,0.259532604
709,10213,1097,0.51973007,0.195003896,0.971962617,0.189536498
710,11985,1517,0.508640072,0.245869263,0.978552279,0.240595927
711,8625,1511,0.502446415,0.263899748,0.972431078,0.256624317
712,12334,668,0.589595747,0.161453353,0.953703704,0.153978661
713,8374,1443,0.513764672,0.261122003,0.986737401,0.257658847
714,8443,1479,0.465407558,0.229097624,0.991150442,0.227070212
715,12244,3236,0.648915534,0.27068865,0.98173516,0.265744565
716,9209,1988,0.528112515,0.273540935,0.983455882,0.269015441
717,9389,1189,0.586628649,0.238712617,0.985915493,0.235350467
718,12197,2242,0.633796628,0.254611097,0.963222417,0.245247116
719,11959,844,0.595320098,0.208411989,0.971590909,0.202491194
720,10286,924,0.565149723,0.214231019,0.97979798,0.209903119
721,11493,1020,0.573427327,0.21567256,0.963636364,0.207829922
722,10498,954,0.569183798,0.207517957,0.96969697,0.201229534
723,11106,1135,0.625210989,0.218342333,0.947580645,0.206896968
724,8024,1776,0.500016064,0.297783793,0.979206049,0.291591691
725,12158,1903,0.520104684,0.240578599,0.967248908,0.232699387
726,10725,1933,0.520509545,0.235803185,0.99122807,0.233734736
727,10052,985,0.501135353,0.221115524,0.958715596,0.211986901
728,11014,1357,0.528927738,0.254203262,0.968115942,0.24609823
729,12214,2781,0.487460076,0.269307628,0.982643525,0.264633397
730,12296,1141,0.601421572,0.194497773,0.981981982,0.190993309
731,11340,2975,0.475739079,0.295057722,0.976082005,0.288000533
732,8644,2343,0.563282281,0.300018896,0.9943101,0.298311819
733,11605,1273,0.601430381,0.238739101,0.980263158,0.234027145
734,8950,1099,0.498971964,0.228253178,0.984063745,0.224615678
735,8605,2572,0.468167798,0.309770004,0.976160602,0.302385274
736,11788,2298,0.459180848,0.271953181,0.9824,0.267166805
737,8690,541,0.510852706,0.171746412,0.978494624,0.16805294
738,11023,650,0.495620925,0.193814493,0.984126984,0.190738072
739,9169,1454,0.484636912,0.238514363,0.985590778,0.235077557
740,8319,2292,0.514818204,0.296229646,0.985272459,0.291866912
741,9528,1229,0.641908982,0.239987574,0.969491525,0.232665919
742,11400,2815,0.455888242,0.299402232,0.988137604,0.295850604
743,9379,554,0.565888578,0.189515825,0.971428571,0.184101087
744,11454,946,0.48441883,0.214444395,0.97044335,0.208106137
745,8543,1878,0.540167499,0.234724147,0.988662132,0.232062876
746,10453,618,0.604321269,0.205480597,0.968503937,0.199008767
747,10273,758,0.509323709,0.21882512,0.951807229,0.208279331
748,10537,1815,0.561084154,0.264342691,0.985416667,0.260487693
749,10956,1793,0.499812107,0.25810263,0.982721382,0.253642973
750,8586,675,0.620963775,0.216130302,0.952054795,0.205767891
751,10825,2952,0.547865807,0.287234512,0.985849057,0.283169872
752,8765,601,0.582289101,0.176348521,1,0.176348521
753,11549,2335,0.567442824,0.264172235,0.978930308,0.258606207
754,11771,919,0.520102849,0.233808093,0.976744186,0.228370696
755,8345,1599,0.604796592,0.268225596,0.974358974,0.261348016
756,12165,2639,0.478654742,0.283412903,0.990641711,0.280760643
757,9491,1613,0.52057635,0.250962836,0.980246914,0.246005546
758,9340,1092,0.471226307,0.233475078,0.968627451,0.22615037
759,10463,1369,0.556699297,0.222009364,0.986842105,0.219088188
760,8360,1985,0.533395421,0.266884477,0.98490566,0.262856032
761,8631,535,0.593411829,0.2036581,0.963302752,0.196184408
762,11028,586,0.647170438,0.202853001,0.974789916,0.19773906
763,11924,1816,0.573107279,0.219667737,0.969924812,0.213061189
764,8662,750,0.58657572,0.215946728,0.981481481,0.211947715
765,12026,1308,0.631891374,0.209384341,0.97810219,0.204799283
766,8691,1301,0.456363381,0.231324477,0.983388704,0.227481878
767,9764,1584,0.627563831,0.261865298,0.973493976,0.25492429
768,11354,1721,0.547658214,0.23175815,0.977443609,0.226530522
769,10829,1433,0.644029347,0.23230575,0.975975976,0.226724831
770,8831,1766,0.592640322,0.281380014,0.979879276,0.275718444
771,8193,1040,0.481793347,0.2382785,0.975806452,0.232513697
772,9584,1664,0.637767473,0.239094435,0.984924623,0.235489997
773,9814,2796,0.593168909,0.294344614,0.987849332,0.29076813
774,8641,1980,0.603251808,0.282780911,0.985714286,0.278741183
775,12031,2397,0.588689515,0.260217613,0.974358974,0.253545367
776,8928,2158,0.485006421,0.282144585,0.980295567,0.276585085
777,10362,1133,0.629181271,0.228552713,0.957528958,0.218845841
778,11405,821,0.579973693,0.21912652,0.961111111,0.210604933
779,12008,3447,0.511909511,0.288055642,0.986908359,0.28428452
780,11447,1930,0.467611988,0.256429617,0.977777778,0.250731181
781,11083,2064,0.561188935,0.245589906,0.984220907,0.24171472
782,8623,779,0.583931714,0.233601546,0.967032967,0.225900396
783,10833,658,0.594375763,0.200487507,0.977272727,0.195930972
784,11514,925,0.458749583,0.210647104,0.969230769,0.204165655
785,9159,2297,0.565587003,0.291127387,0.986547085,0.287210875
786,8137,599,0.453158247,0.190110702,0.973684211,0.185107789
787,12031,1997,0.524099462,0.236771441,0.978858351,0.231765702
788,8983,1796,0.51065053,0.235989223,0.971698113,0.229310282
789,8869,1124,0.462033601,0.241940281,0.959558824,0.232155932
790,9224,665,0.466280828,0.207231487,0.971014493,0.201224777
791,9693,2022,0.646943672,0.267961303,0.977859779,0.26202858
792,9410,1276,0.556380372,0.253108196,0.969040248,0.245272028
793,11604,623,0.551018481,0.181157155,0.955752212,0.173141352
794,9607,1879,0.634580621,0.262315439,0.987829615,0.259122959
795,10411,2479,0.56380707,0.282344316,0.988571429,0.279117524
796,11448,3326,0.648865824,0.29670984,0.979736575,0.290697482
797,10151,2548,0.527918125,0.276275044,0.988636364,0.273135555
798,10911,2037,0.478482127,0.23558884,0.989583333,0.233134789
799,11111,3289,0.539226978,0.284501436,0.992521368,0.282373754
800,9192,1816,0.643215109,0.271436064,0.975659229,0.264829101
801,11554,1977,0.513701411,0.265945517,0.979087452,0.260383919
802,12235,3475,0.473517866,0.283695613,0.981744422,0.278516586
803,9868,1570,0.606947973,0.255312106,0.985037406,0.251491975
804,9896,1574,0.573013486,0.258501156,0.970515971,0.2508795
805,12152,2546,0.512626954,0.280829428,0.977622378,0.274545133
806,8730,2605,0.573115764,0.310149623,0.987623762,0.306311137
807,10695,854,0.563082406,0.221061628,0.994708995,0.21989199
808,9048,1902,0.495009777,0.282769545,0.983271375,0.278039199
809,11948,1365,0.460980488,0.232109537,0.981072555,0.227716296
810,8211,860,0.510021528,0.235881403,0.960591133,0.226585584
811,11547,1026,0.648782161,0.260172748,0.985018727,0.256275029
812,12295,2778,0.467586431,0.267772537,0.978494624,0.262013988
813,10619,1324,0.62133569,0.234814525,0.977491961,0.22952931
814,11131,2068,0.588784701,0.248963236,0.986407767,0.24557927
815,10128,1890,0.524545491,0.276054946,0.982758621,0.271295378
816,9396,582,0.600929818,0.221379197,0.96124031,0.212798608
817,12493,3454,0.484300597,0.28979227,0.985014985,0.285449729
818,9607,681,0.640869358,0.209770532,0.944055944,0.198035118
819,8180,2061,0.480814652,0.27449861,0.978798587,0.268678852
820,9850,1823,0.51674749,0.274171768,0.976,0.267591645
821,10935,1467,0.483196512,0.213943653,0.987261146,0.211218256
822,12162,1812,0.495862714,0.25381634,0.980434783,0.248850368
823,10099,2990,0.52233519,0.292959158,0.987442922,0.289280447
824,11006,1130,0.463555844,0.220176038,0.979919679,0.215754832
825,11332,1264,0.509097327,0.211867615,0.973880597,0.20633376
826,8557,1430,0.514598927,0.24183652,0.985549133,0.238341773
827,11065,3315,0.642276088,0.302825441,0.989043825,0.299507632
828,11301,2337,0.632808,0.26005379,0.986842105,0.25663203
829,10445,2631,0.561549573,0.27666228,0.98489011,0.272481944
830,10317,1589,0.503513109,0.254724344,0.990123457,0.252208548
831,9235,2637,0.504661069,0.293825496,0.984516129,0.28927594
832,11652,3346,0.577601322,0.276119609,0.977272727,0.269844164
833,10368,910,0.521798787,0.22071184,0.960199005,0.211927289
834,12135,3439,0.509919381,0.28664744,0.986815416,0.282868113
835,9461,2720,0.511179944,0.306231325,0.979591837,0.299981706
836,8533,2468,0.454283805,0.301358695,0.982526882,0.296093019
837,9049,1201,0.503212337,0.260523849,0.987220447,0.257194471
838,11142,2946,0.558165367,0.287764967,0.984669811,0.283353476
839,10871,2944,0.468542923,0.274412266,0.975247525,0.267619883
840,9122,1890,0.628556521,0.28611249,0.972273567,0.278179612
841,9791,1221,0.640842936,0.255525211,0.96474359,0.24651631
842,8510,1262,0.506240213,0.262103059,0.975830816,0.255768242
843,10948,1874,0.53696753,0.250231193,0.976545842,0.244362231
844,8689,812,0.614439876,0.225152193,0.989071038,0.222691513
845,11373,3028,0.470455212,0.302793165,0.979280262,0.29651937
846,11990,1179,0.563408769,0.240743483,0.975352113,0.234809664
847,9146,485,0.56086556,0.237033566,0.956521739,0.226727758
848,8672,1430,0.639543872,0.246748319,0.974504249,0.240457285
849,9244,2166,0.593170069,0.255666234,0.983754513,0.251512812
850,11953,1040,0.595521378,0.21921008,0.98245614,0.215364289
851,9913,2236,0.576556948,0.270944149,0.97359736,0.263790508
852,11331,2293,0.480563955,0.254627934,0.977739726,0.248959846
853,8041,2223,0.601372628,0.290030326,0.995348837,0.288681348
854,10417,2701,0.611535318,0.276106503,0.975871314,0.269444416
855,9161,886,0.615968742,0.217721143,0.968911917,0.21095261
856,11928,2893,0.528084856,0.282400994,0.981640147,0.277216153
857,12345,3317,0.640421116,0.274000605,0.98129813,0.268876281
858,8411,1377,0.566326205,0.260632176,0.974930362,0.254098222
859,10470,2575,0.589426824,0.278737569,0.980501393,0.273302575
860,9777,2484,0.572233888,0.284568282,0.984441301,0.28014077
861,8643,639,0.590189769,0.259572614,0.969879518,0.251754162
862,11944,1463,0.455382878,0.228287904,0.982035928,0.224186923
863,12353,1797,0.549052318,0.224744457,0.98019802,0.220294071
864,9949,2228,0.539828161,0.272822053,0.981907895,0.267886128
865,12430,1121,0.478806937,0.214039574,0.958333333,0.205121258
866,10148,1874,0.525130542,0.239012844,0.964285714,0.230476671
867,10365,1803,0.548695646,0.263397633,0.978947368,0.25785242
868,11095,1775,0.586754634,0.231493525,0.97080292,0.22473459
869,12460,721,0.580438997,0.178756143,0.96124031,0.171827611
870,8615,438,0.50644192,0.182517239,0.9625,0.175672842
871,9268,2049,0.470976657,0.275639406,0.984070796,0.27124869
